Date,Open,High,Low,Close,Volume,Adj Close
15/08/2002,41.47,44,41.41,43.8,8718000,20.41
14/08/2002,40.25,41.75,39.35,41.75,5340000,19.45
13/08/2002,40.9,41.55,39.59,39.64,6161800,18.47
12/08/2002,39.95,41.8,39.2,41.3,4975400,19.24
9/08/2002,38.7,41.18,38.2,40.88,6304600,19.05
8/08/2002,37.33,39.6,37.32,39.46,6253800,18.39
7/08/2002,37.8,37.8,35.86,37.33,7826600,17.39
6/08/2002,36.8,38.75,36.8,37.66,5443200,17.55
5/08/2002,37.79,38.55,36.14,36.24,5630800,16.88
2/08/2002,39.6,40.04,37.47,38,7306000,17.7
1/08/2002,41.45,42.4,39.49,39.66,11340600,18.48
31/07/2002,43.94,43.95,42.06,42.92,5998000,20
30/07/2002,42.79,43.99,41.9,43.64,7211600,20.33
29/07/2002,40.75,42.9,40.67,42.81,6819000,19.95
26/07/2002,40.76,41.41,39.9,40.5,6502600,18.87
25/07/2002,40.45,42.15,39.83,40.75,8431600,18.99
24/07/2002,36.46,40.92,36.43,40.6,9072600,18.92
23/07/2002,39,39.79,37.45,37.6,7312200,17.52
22/07/2002,41.31,41.98,38.57,39.1,9449800,18.22
19/07/2002,43.75,43.75,41,42.3,8547600,19.71
18/07/2002,43.65,44.09,43.02,43.72,7606600,20.37
17/07/2002,43.25,43.83,41.85,42.5,7017200,19.8
16/07/2002,41.5,43.2,40.83,42.45,7497800,19.78
15/07/2002,42.51,43.4,39.83,42.45,8188600,19.78
12/07/2002,43.4,44.16,42.3,43.24,5837800,20.15
11/07/2002,43.05,43.6,42.17,43.22,7971400,20.14
10/07/2002,45.35,45.95,43.48,43.69,6409800,20.36
9/07/2002,45,45.6,44.55,44.77,5178400,20.86
8/07/2002,46.5,46.55,45,45.06,4435600,20.99
5/07/2002,46.73,46.9,46.1,46.72,2668200,21.77
3/07/2002,45.35,46.2,43.9,46,5061200,21.43
2/07/2002,46.8,47.12,44.77,45.6,5324000,21.25
1/07/2002,45.3,47.4,45.3,46.56,5982400,21.69
28/06/2002,47.75,48.42,46.3,46.5,8591800,21.67
27/06/2002,48.8,48.99,47.25,47.84,5431400,22.29
26/06/2002,48.5,48.8,47.53,48.69,5800000,22.69
25/06/2002,50.25,50.5,48.6,48.66,5226800,22.67
24/06/2002,48.71,49.74,48.63,49.4,4260400,23.02
21/06/2002,49.74,50.25,48.7,49.08,9150200,22.87
20/06/2002,49.2,50.25,48.77,49.66,7344600,23.14
19/06/2002,48.35,49.36,48.16,48.47,5639800,22.58
18/06/2002,49.45,49.81,48.56,48.85,3591600,22.76
17/06/2002,49.4,50.19,49.15,49.85,4210200,23.23
14/06/2002,47.8,48.8,47.3,48.51,5249400,22.6
13/06/2002,48.15,48.95,47.01,48.3,7014000,22.5
12/06/2002,47.4,48.26,46.85,48.2,7694200,22.46
11/06/2002,48.65,48.65,46.64,46.87,5714600,21.84
10/06/2002,48.8,49.94,48.13,48.25,3601600,22.48
7/06/2002,49,50.1,48.01,49.35,7295000,22.99
6/06/2002,49.7,50,47.51,48.87,9225800,22.77
5/06/2002,49.3,49.38,47.66,49,9169800,22.83
4/06/2002,50.35,50.7,48.66,50.05,7391000,23.32
3/06/2002,51.85,51.85,49.74,50.2,5741800,23.39
31/05/2002,51.98,52.5,51.55,51.64,5112200,23.97
30/05/2002,51.45,52.45,51.43,51.93,5971400,24.11
29/05/2002,51.6,52.66,51.35,52.45,4763600,24.35
28/05/2002,52.1,52.49,51.71,52.25,4736800,24.26
24/05/2002,52.4,52.59,51.31,51.85,6147400,24.07
23/05/2002,53.17,53.45,52.18,52.83,6296400,24.52
22/05/2002,51.77,53.55,51.77,53,9198800,24.6
21/05/2002,54.15,54.4,52.61,52.61,7217400,24.42
